Price_INR,KM_Driven,Car_Age,Owner_Number,Latitude,Longitude,Fuel_Diesel,Fuel_Electric,Fuel_Petrol,Trans_Manual,Brand_Hyundai,Brand_Kia,Brand_MG,Brand_Mahindra,Brand_Maruti Suzuki,Brand_Mercedes-Benz,Brand_Other,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen
395000.0,42000.0,8,2.0,22.5153313,88.3477052,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
950000.0,41622.0,3,2.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
225000.0,22000.0,7,2.0,22.5280337,88.3659084,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
1420000.0,20000.0,2,1.0,22.5044355,88.3721663,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1025000.0,61587.0,7,1.0,22.590425,88.41692,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
958000.0,88007.0,4,1.0,22.5726,88.3639,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
430000.0,60000.0,3,1.0,22.4726577,88.3977506,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
680000.0,37000.0,11,1.0,22.5264928,88.3323692,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
499000.0,41082.0,6,1.0,22.5262287,88.3526209,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
750000.0,10000.0,0,1.0,22.6307861,88.4246123,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
425000.0,10526.0,4,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
400000.0,90000.0,9,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
244000.0,49469.0,14,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
1198000.0,5900.0,3,1.0,22.5726,88.3639,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1400000.0,35216.0,9,1.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
100000.0,68532.0,14,1.0,22.5053017,88.4009957,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
206999.99999999997,11031.0,12,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
685000.0,23333.0,5,1.0,22.5726,88.3639,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
690000.0,74000.0,10,2.0,22.6530765,88.3805962,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
219000.0,61844.0,10,1.0,22.5726,88.3639,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
110000.00000000001,30033.0,15,3.0,22.5507265,88.4039735,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
899000.0,9500.0,2,1.0,22.5325844,88.3454429,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
1050000.0,13000.0,4,1.0,22.5264928,88.3323692,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
715000.0,20300.0,4,1.0,22.5726,88.3639,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
315000.0,92000.0,14,2.0,22.4565251,88.3865114,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
499000.0,53000.0,8,1.0,22.540728,88.3827317,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
465000.00000000006,55000.0,9,3.0,22.5280337,88.3659084,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
650000.0,52000.0,4,1.0,22.5280337,88.3659084,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
299000.0,26000.0,9,1.0,22.6530765,88.3805962,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
459999.99999999994,33000.0,8,1.0,22.4995309,88.3715953,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
1450000.0,27000.0,3,1.0,22.5280337,88.3659084,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
685000.0,26000.0,3,1.0,22.5280337,88.3659084,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
525000.0,55500.0,3,1.0,22.5356484,88.3370536,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
200000.0,90000.0,16,4.0,22.6195485,88.3937234,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
